,x,y,distance_from_base_station,battery_discharge_rate,power,master_parameter,memory,cpu_power,qos,qoe,data_rate,eligibility
13,244.124751971747,288.5580829301014,331.93346750171764,49.67677334054493,12.239999483463915,193.98023245927945,4,34.99199348796274,0.9938444635607577,0.13474800218467178,14152.584930329365,False
14,208.4715168630562,261.8265762561505,376.45110739376855,111.46699719803512,11.146848758154274,288.7145009912065,12,73.92399352273424,0.9934482523517875,0.13820353282654257,17844.558125174462,False
15,45.578154442437956,309.6728371477925,492.6699124559074,96.89775785549736,8.809899527699496,119.30060540577492,12,92.27451202934702,0.9934320470790142,0.13991841544718348,830.952069950298,False
16,369.2236826412697,363.18269031119763,189.26547865998438,94.43041187407142,17.119592189890266,279.59032262541064,12,57.793045171637324,0.9950849967158593,0.12500938322380556,18291.879800761115,False
17,503.41148054431915,320.2511577226561,179.7812128659436,78.70179450288347,17.566134218690106,1851.0154332942097,6,52.60828570514672,0.9952324019101553,0.12421350662587817,177057.73260808497,False
18,506.7468520673219,121.2261502087374,378.833933668187,45.69040408860346,11.092042867428201,107.6890324137342,12,9.414716898368901,0.9936781493089029,0.13700526177112202,6259.045048653392,False
19,276.69911922570213,76.30757993986792,478.93480785070176,31.389234087022277,9.055492304982007,2982.4197478916353,8,96.64118380991891,0.9928746352382425,0.14282600684186234,290587.6792790673,False
20,133.54371533434195,26.850054040219227,598.4656046363076,98.85872256840786,7.120236430033241,1440.182900498138,12,10.846434857998721,0.992448005208034,0.14776462250602976,136977.0203569918,False
21,110.773155458881,320.04690905569197,428.81307285558216,104.68488273161887,10.015660001737242,200.6735581175082,4,63.97255306522723,0.99342546291839,0.13980038165485092,10733.701021821653,False
22,269.12047172633237,320.92950187416835,292.18418826983907,43.67441594665453,13.34788613638862,553.5016127424406,12,71.18311029188374,0.9942813376630449,0.13101583105290854,47739.890655497715,False
23,212.7566583964282,95.2676845777457,496.30331899217174,79.52197855628162,8.746076748326924,194.7260469822071,6,8.743060045111328,0.9926333483875369,0.14507000077249538,14022.048930734716,False
24,333.2351051420963,367.7572463366643,212.83485629339324,55.54685664542898,16.10016524819238,1283.9077477718458,6,66.26115412875185,0.9949301182275156,0.12608458960253965,120895.36597606594,False
25,263.3761196155635,302.98529652355154,307.9052681493141,85.37499180057387,12.892677946910776,177.62096000943876,6,25.43656767342315,0.9941387969857444,0.13205175695427673,10976.884129898488,False
26,487.6573937480545,267.5108208753756,232.81657659868694,137.32944966197815,15.320742359622965,2252.4527911297732,6,88.05937311260155,0.9948507283824342,0.126518703187323,212609.80085626716,False
27,406.6564272995985,356.81543547818507,170.92349774614644,77.79286170556063,18.004984907594274,389.9658727834542,6,3.670868510926739,0.9953167867829087,0.12299463690107058,33423.151522141336,False
28,550.8680979237203,101.67472438328417,401.56019297424115,63.09520295907546,10.58600725341503,23208.80298978751,6,42.98196553444642,0.9931495606373629,0.1430108482752192,2314447.140191404,False
29,537.3814758443596,189.8831857868195,312.3616704943722,41.54719097607547,12.76786560376102,114.26304171227855,6,93.14323165030221,0.9942661026583878,0.13206941350986345,3453.3897597209207,False
30,446.71683631913584,76.65367945016699,426.6863047426338,28.89814661848246,10.058846266166878,3539.2168982447765,8,3.5269774662291753,0.9932180900949198,0.1406810706860201,350997.4913069337,False
31,469.3057871608214,428.0339125805508,78.23843326831513,68.86767223751582,24.79261743711096,1017.5857959596282,6,25.065359398494845,0.9956527668034162,0.12744855234644034,95222.29714230674,False
32,391.6069078408396,152.99341944294153,363.5417849129953,74.65583137347885,11.449933635137182,962242.8013437391,8,34.85098691858053,0.9933555947878153,0.13883509972994318,96217432.29677755,True
33,363.62420402300097,309.81042810197846,234.03083341114,50.625057551250165,15.275558754776338,982.6901564945223,4,55.40425637739127,0.9948387994124712,0.1257437503056861,91803.77201528134,False
34,532.9329152025286,31.211359843300478,469.9440030936712,71.33461793572057,9.220098098995049,980.3442011344982,12,62.67376158410216,0.9933733868180304,0.1403234006498685,89672.99623250893,False
35,57.26601536346987,53.03191780931593,629.1214887836509,54.00158345105656,6.686329947663776,171.9948698978436,6,10.057456732119396,0.9924194407076959,0.1485064419817584,13062.218483242375,False
36,233.73449294313042,193.45228668249726,406.0404176783903,75.78489924915911,10.489635021804585,4660.751247414058,6,45.11493211317343,0.992740660267513,0.14410818605325973,458905.6514221988,False
37,175.7594973998162,241.89730044064794,414.4259970685296,27.706179883382376,10.312080518393369,4651.232526063274,12,46.10437575651062,0.9928242624566749,0.14409498310735108,459717.1207984131,False
38,225.8757433967823,192.35056874238387,412.0585888091661,94.12318696021228,10.36184092157674,1054.4179778797434,8,97.18743172276672,0.9926270871924192,0.145176715458722,94558.17480774656,False
39,380.14065766341156,112.84646336950333,405.2827690278244,31.769824782945218,10.505857544675973,173.7593929758233,6,89.38750454349798,0.9934688774690578,0.13739923254293795,10192.77995402637,False
40,424.04065092662023,216.29593206986797,293.6968179462565,64.14029390483917,13.303035514894159,335.28402219555284,8,66.50963491654673,0.9944020666176864,0.12916101254480122,25530.75400274128,False
41,23.734963694724943,155.20472013023468,587.9729329036624,48.90435092282067,7.273873659412825,456.11483539927576,4,33.26208188662394,0.9922968544477159,0.14992978046920563,40739.4682164847,False
42,355.76582127648305,218.9421906514696,315.9066167522331,66.69673277535294,12.669845890329423,1878.7979248580973,4,72.98774291078516,0.9939193076273423,0.13337857692926958,179862.07640698637,False
43,393.6793690111398,66.66985097856093,446.1828040442751,93.387508913219,9.670763768870994,445.15789767194656,12,66.7656289367828,0.993239533097586,0.13992581513412225,34824.59468625102,False
44,564.0172179020501,100.68308083893263,404.41588262110207,29.805275192004213,10.524456272780935,1752.9609553306832,8,82.63770091352393,0.9933659848384773,0.14100590033389832,168347.72391415288,False
45,429.89543818054557,178.43477306144118,329.1182838493549,45.44355483588955,12.313980143193032,6750.560977928328,8,55.104579961322706,0.9939760451974079,0.13324307652063563,668612.9920458125,False
46,157.6878074956355,154.0513128002492,486.68072831413417,140.1398378599454,8.91613735272514,113.42509084193114,4,5.216625689700272,0.9924575650914295,0.14693947473291646,3228.8790390745735,False
47,492.2529223275792,369.53383378302107,130.6959744591198,42.06326792347373,20.33577611535898,8382.270654127382,4,3.726117372490967,0.9954293183805647,0.12449525971078984,834520.8073421719,False
48,258.34171244943093,327.7717058655234,296.7512649380712,56.87804288958835,13.213168761455659,279.67261302980967,12,83.01882369731388,0.9942601335298555,0.13133890700434014,19111.75953556307,False
49,19.301281906078383,31.693588404916206,671.1051726206583,69.24086056108528,6.125208614637909,991.9895348038414,6,1.374940951859116,0.9928319281828774,0.14502245863508664,94761.90297400502,False
50,272.2531429828546,143.01513580736759,423.4463651323745,69.72459394801206,10.125052154106964,4681.442757150071,4,7.289495907772759,0.9928924623785846,0.142407854221789,463387.3186145124,False
51,540.2688773175587,282.3882118871168,221.30628731715453,56.97173438432348,15.761145290327445,252.54421896188546,8,65.39182483720595,0.9950756982419611,0.12505591072888164,17548.186670595704,False
52,570.7906095091483,207.0398592589715,301.391696066232,59.62431303212444,13.07839468918689,250.13031086049372,4,58.54273336076374,0.9944774961876295,0.13053058229133135,18050.759031945618,False
53,302.7367249988031,400.8254140045877,220.790394201286,68.82765321404376,15.781416841283313,1264.5684023013887,12,17.430469084041533,0.9948160452086074,0.12785194940234038,120154.86327317041,False
54,525.1133487923923,367.1073481519097,135.24473077641912,80.37880382424372,20.03861326452329,2674.029858477618,6,77.85911014157362,0.9954390992530996,0.1242629054315734,257889.15948624475,False
55,268.1247269292796,260.4723132064366,333.37614642067086,66.47107174089146,12.202329895495804,127.48967851516397,12,34.18730487964168,0.9939979832082106,0.13261958629081563,5905.932525714949,False
56,230.8550428743287,323.62116301763945,321.7895307206709,100.72942894698738,12.50958213042065,124.07113111381113,6,5.204263374464702,0.9941277925155148,0.13249423660217116,5884.949388787476,False
57,368.8448313523401,219.16475900682332,309.9517879391757,63.85702074119454,12.83513742076536,2176.0417804429653,6,42.697552531125005,0.9939293053653442,0.13345307921680538,211034.69250964228,False
58,379.8532990201039,374.43951572428756,173.7833851894478,71.97719964902245,17.860855283746897,170.49968304829807,6,63.12227592781669,0.9951610841010711,0.1249186074020409,8801.951761800503,False
59,176.4887533587316,220.67398752927835,427.41379007488905,70.6579214597959,10.04404973616833,175.85204554525686,8,54.4783903809847,0.9926346772874747,0.14559407024845814,10026.186475678238,False
60,506.7296862230599,238.52601238542837,261.5605759202369,48.285917269986186,14.309574639755663,301.7881323764431,4,90.23572428784438,0.99466593954298,0.12812943330088838,22137.252427764997,False
61,104.79916324763406,139.75150067238974,534.7547873909737,77.99743936495295,8.097926713093837,210.23280323119138,12,31.792533416513635,0.9924099137976055,0.14788716206581318,13928.885348391117,False
62,201.08725332906363,169.05222145339383,445.9543275351153,41.55094595643298,9.675212685335932,705.5498128835492,4,19.298320300072135,0.9924739317416766,0.1465244025610331,66628.75734126286,False
63,535.1998673312695,170.00432989938184,331.86770398050936,39.24788075944827,12.24172052498609,182.7426051152084,8,55.953211275783474,0.994068293197596,0.1338730870165838,12102.119883509948,False
64,545.648744738284,22.46879889101905,479.7080944999438,91.89694493335152,9.041479404173511,1029.8890703486911,4,55.02303125472935,0.9933330202116218,0.1409372150659644,94790.8342552564,False
65,158.03047590709173,63.98640331557948,554.1218384994538,72.1283533987841,7.78891500912172,1035.1732522590703,4,80.95681888011028,0.992388506956373,0.14787125053714534,95073.62086150622,False
66,329.0179540236538,155.00175019743466,385.0437019522468,52.22219220490094,10.950819855583827,172058.8341291888,12,88.56032706995187,0.9931546844939965,0.14019458096767295,17197096.74596236,True
67,184.61293458643834,152.18776865488925,469.51288513036894,59.822020974930055,9.228070031204037,326.3030416698832,8,45.90263902821602,0.9924563997584386,0.14673819082365602,26082.667665270812,False
68,168.88440324571275,114.44126993922966,508.22541528343675,76.04897343919914,8.539892750510571,10969.65553369804,4,60.8152230584302,0.9924130599383567,0.14730107965950187,1089295.348907397,False
69,216.4255312347395,133.83747028705505,463.13008701798134,96.7116413035276,9.346960425970178,5531.0648839313635,4,84.24132284610161,0.9924848241745783,0.1463109609635358,543191.4921643564,False
70,135.19584019491893,188.1578130032031,479.92460303889027,96.80075410298203,9.03756005188023,145.27066402571177,12,39.43145261085659,0.9924409860515784,0.14743648296880826,6063.578064285234,False
71,15.520246081757282,143.88700311354586,601.2795510477075,31.521383815063707,7.079491655728059,563.0229053275913,8,56.0936157973034,0.9924736037671493,0.1483351354033233,50767.56596935437,False
72,300.2620751313587,92.31932198604554,453.9810280801926,44.14354989351594,9.520266258328473,60.506121936386194,6,27.305725197889586,0.9931372319688041,0.14022964820341677,1402.1351261519198,False
73,330.50201518415633,18.489423189637755,510.4723326850141,39.96244654046212,8.501576167865263,59.84550649577929,12,0.375852042585878,0.9933467102704513,0.13883143510921375,2342.5569120322657,False
74,380.34789286585004,400.80814600803336,155.42088225205043,81.17756322958142,18.830832940341732,165.47852203925487,6,99.6304578637072,0.9952759280186133,0.12474800959621649,5965.909502243969,False
75,62.62028309816359,227.0190171680858,515.576991093482,54.36820343077382,8.415149785887817,714.99263309239,12,91.50246645346914,0.9925126887117928,0.14783715617694151,62584.97232573246,False
76,383.73356543810587,297.16925914370984,233.790917792045,69.78737449463416,15.284467621314644,386.1698458271716,4,29.5023042239418,0.9948625317254877,0.1254247811743373,32488.277265722634,False
77,585.7365522183145,48.6769113994433,459.3944782974973,67.35348829925276,9.417304921162536,155.7462298156433,12,22.839376222838425,0.993747674733181,0.13715984348907567,9394.114509401643,False
78,402.79358208479385,180.09470821706043,334.34784789891114,86.4730863795667,12.177049696398864,486.9391084707376,6,26.693689403926513,0.9938539253839399,0.13411896167375495,41826.71957307916,False
79,483.4517000192924,471.5627109185396,32.90175743868455,97.0767543008302,32.316638412827636,194.86236507746153,6,1.1736956008607025,0.9957269088676601,0.12986029338708166,12357.882092020227,False
80,404.1375235863576,263.63908688451767,255.06096454169685,57.75994401480114,14.528140384974645,1275.547273387997,12,54.424783957936704,0.9946436240635994,0.12726406866970988,120019.0839209141,False
81,392.6306417388322,454.15278119158876,116.74821868397538,35.879198880197386,21.31601508014462,27276.807329313444,4,3.60807652371532,0.9954443885097717,0.1256372509258859,2724240.5684071416,False
82,418.173455631945,303.785128183075,212.59317788995386,34.63175196730722,16.11003386049492,793.9320361118115,4,24.30731626094831,0.9950555506276176,0.12409848623597879,75240.74850674362,False
83,72.00364364197299,187.56747043669043,529.9009026082854,37.49258584593329,8.17712715328447,374.979852436532,6,99.33532108757738,0.9924299661963305,0.1482124477369886,29647.733539313438,False
84,6.254706782751862,176.71551225981864,590.1671581743751,46.27993150857793,7.2415195773756516,145.17818199947538,6,73.0604465005974,0.9927346848804236,0.14603568915584014,7588.72332061999,False
85,46.06794452192497,248.98096860888242,518.7146278167651,60.40881727287176,8.362450432230414,6546.405889885623,12,66.79960415328755,0.9925318604340508,0.1480692631368847,646662.0453956428,False
86,478.81217092094454,134.99218316881024,365.62225103097137,46.903113482460846,11.40036797571629,131.50923243909182,6,21.543482960488447,0.9938257196323367,0.13513973670561527,8558.575022975903,False
87,561.376229090276,439.9677847294153,85.85399447687834,72.96447986681177,23.985810216245394,94.39257301744324,8,12.380765043647079,0.995628198559445,0.12511545153399772,3172.7045454091117,False
88,342.8637569452516,54.81914134812538,472.09934949264795,59.43068449516734,9.180352298404213,279.8528545830368,8,73.71533581807711,0.9932871572561819,0.1391761123960182,20068.966827721248,False
89,182.9435563000785,319.59468014168766,364.788799067106,46.181255397465584,11.420190443949064,984.3592108229636,4,91.51747130554942,0.9938117403954684,0.1356540935723589,90579.97522494817,False
90,268.6617758750146,70.064542366992,488.2231781382424,36.89741236399803,8.888652469271943,732.8490050448199,6,13.27573909387546,0.9928411907089822,0.14318586972451433,69731.81030812472,False
91,451.267923848627,354.04026839701953,153.88001330789297,107.16072796360446,18.917376034848683,302.261939046733,4,98.62717614337603,0.9954311436435959,0.12266375111500755,18590.929897581842,False
92,557.0354624095705,409.5934394527132,106.894294339145,80.5452839643354,22.08192984598585,24684.233428526582,4,76.2529067178195,0.9954522743779906,0.12613893885204228,2459079.3368262514,False
93,97.80620022779962,284.5998749291284,456.2423330377705,73.28835005732599,9.477108750957495,462.48381010314665,4,87.64487292669509,0.9928865416956674,0.14465366354617162,37327.864423565734,False
94,440.9793165458528,402.4044492018868,114.05407757279764,73.66199428923272,21.518804009735145,290.4075062602348,6,33.76229666020468,0.9955569293866203,0.12419255472593992,21993.595878064854,False
95,231.26419094005823,162.75430647163768,431.2233677278257,46.3138090665381,9.966974599400498,692.6977009978875,12,68.10113621157267,0.992664633917418,0.14460824315200935,61850.67410591318,False
96,288.52958284349796,396.29522616370105,235.53007758836856,98.72767638255868,15.220092835827511,19418.37841504645,4,75.189458699958,0.9946331838397913,0.12955279960636545,1931980.9801087277,False
97,423.44487401464903,124.8132017089073,382.91751190896724,44.78355912069492,10.998915772198298,540.7850258546858,6,50.26085244203389,0.9935943279084123,0.13664978284406296,48176.33621872223,False
98,98.73338498243878,301.60244890147914,447.63432018729515,47.745263461355066,9.642552807663233,462.8424191068845,4,73.37969558820387,0.9930864271171871,0.14295588133233916,39345.86631782734,False
99,495.5005560397109,275.31768882419306,224.72735915160382,147.68863730970784,15.627901373179466,458.23194612407167,12,15.844329885329467,0.9948963854301826,0.1263707277209327,35665.15118399633,False
100,266.8487753955584,396.18845269693117,255.21820250132646,37.964477165364535,14.522787426454325,2404.532129453035,12,98.67486545059927,0.9946452474264763,0.1290163470095833,231695.10644318257,False
101,368.0924650492026,210.3472699529153,318.2739414412137,54.00868176945793,12.60499869112314,334408.75047745404,4,98.53359633878091,0.9937830179557846,0.1348346592953351,33432217.683905434,True
102,255.8513730269125,118.77824544988758,452.7014227889172,45.63080961686132,9.544783150011735,74.51028834396995,4,0.9550396012132367,0.9927513528348284,0.14375513859125452,4244.49721599268,False
103,493.8923839233769,326.3759926154685,173.7313987579772,49.26369100735573,17.863454012955895,334.64313084842047,6,56.36301480665965,0.9952538072494848,0.12412506219445432,26689.805093493484,False
104,117.88004009398456,157.31652042288346,513.2714982673934,121.56451349378754,8.454077363610292,198.02093201880723,6,38.56123097147456,0.9924166582146932,0.14771087427180007,10773.102110437103,False
105,288.99588346034153,20.91251846572739,523.495513027126,37.779694400685386,8.282761066403804,312.90173422232397,8,68.87157849666295,0.993155296371066,0.14060105350178356,24743.471724044786,False
106,11.89642511696276,272.0556006803754,538.7056236895854,46.1488734061063,8.03399015304262,267.2577246619875,6,51.822127291497935,0.9932144768824517,0.14194330061640145,20825.522923666405,False
107,361.0623420600366,240.5550465731592,294.3048702493689,42.27861764358439,13.285071358710137,1654.0144963936243,6,20.687238608674996,0.9941239066785502,0.13171971953566897,160988.90325881395,False
108,393.6544751720561,154.373067341662,361.6176810247836,42.39180574628291,11.496027202223399,205873.1462217903,4,89.04515638238313,0.9933570025574858,0.13885823558980329,20579767.972712483,True
109,583.174597436537,116.03222069136376,392.8730955485952,112.8537949865734,10.775974562934504,187.29707384231682,8,58.24706560711679,0.9937177786955499,0.13777091451893803,8835.865626400448,False
110,302.5278195562782,149.30517949376042,402.4700227086502,73.57588460013456,10.566349574184894,4294.756171650979,4,98.94529015994469,0.9931375669431243,0.14015056434982773,419921.2409483846,False
111,51.41773152521634,238.1965627599194,519.3910774558066,47.37970762818952,8.351130645214138,40835.90638238636,4,35.3666849973704,0.9924240541577976,0.1489238402612739,4078635.7620750973,False
112,518.3998986901936,228.41978851270073,272.20280590636014,46.70954737289834,13.963168385490373,688.9186655624164,12,85.80991599051572,0.9945668894170513,0.12919968901975787,60367.734968796416,False
113,256.21702002810673,35.898366315831545,524.2332188180092,47.719373071138655,8.2705295947469,835.8658191363315,4,24.699780428889017,0.9928397613414912,0.14351713943216168,79152.09775889442,False
114,56.079525124811184,96.6894596468385,599.7706061265192,93.57581553724548,7.101316782468995,123.17528877811377,6,38.712609664591035,0.9924670503050917,0.14791940343136284,4748.041778596102,False
115,316.9258785766723,317.7862516617178,258.298246255003,124.4744820441259,14.418591188877894,595.5901792028054,8,66.72052685838091,0.9946105564430514,0.127816090817677,48478.33791571131,False
116,113.70834222156734,293.9504151118605,437.8100915942714,40.45661009381068,9.835304980596131,4878.645100655378,6,31.507004510092763,0.9930144148150075,0.14345595671720074,483174.5640863129,False
117,450.04812955509175,263.6173330491645,241.6028861494302,67.64048851515771,14.998977978869899,8450.580329629338,4,76.71832620233073,0.9948019626713474,0.1263060422608676,836690.1433281158,False
118,87.55668241476977,278.67704441244047,468.0740762857135,91.26714075133899,9.254728560299451,3278.8503565476735,4,11.848192526534906,0.9928812501398395,0.14468548632717407,321866.53256285866,False
119,449.0435864177146,86.82800228109188,416.3023610120441,111.91841343042475,10.272842859797787,569.1254922076383,8,57.518396706484054,0.9933147702608109,0.13974323417505827,47127.066570928495,False
120,214.02150775907313,183.9793519175299,426.20740026289815,56.80701639957309,10.068600616259783,385.7197837357797,8,66.83081491694797,0.9925518324977277,0.14583020186354892,31086.656776938926,False
121,392.56195262554314,143.325309068428,372.50472369457066,55.43596250752904,11.23838465145074,1210.7197942905027,6,91.08316644263897,0.9934803283862385,0.13750213302793263,112584.10374896931,False
122,582.0629730018218,191.00553940745192,319.70597150315706,70.3076361000816,12.566005375772686,1116.4557274339643,4,2.1058935920555077,0.9943289687484218,0.13207537153123025,106996.59599000092,False
123,554.2859218052898,96.33391837886573,407.2999714677258,39.31257129979993,10.462732745465754,14752.649360498242,4,45.38663862067214,0.9931625653717769,0.14289864340076117,1470106.8389165273,False
124,219.87027685544936,206.90526581606795,405.434563148472,53.09440333747026,10.502604951095616,981.6242806209942,6,50.013608273092345,0.9927919624775912,0.14377278794502207,91881.8972340165,False
125,199.35208314720353,198.05212963516382,426.10055893625145,79.54980991756842,10.070778261011025,675.9946797719622,4,92.42244803305415,0.9925972719410047,0.14557866258180394,58097.316166614524,False
126,577.8641324223559,180.8796138121217,328.4823343782535,117.33833098186203,12.330779971204972,2788.179332281702,8,24.510760511313734,0.9942335630025001,0.13290484117691936,270308.9396549512,False
127,433.2065160394738,44.3431224666746,460.52639396999274,49.36824593175445,9.395929822783895,167459.2962410858,8,35.04956183558473,0.9928695845865859,0.14406616989169188,16740438.937229075,True
128,343.01956428018997,331.2345711546919,230.48780265368094,49.31496801200329,15.408061386754053,245.08040971096523,8,88.71859407569126,0.9948603448659984,0.12582057401883578,16035.959797374091,False
129,37.531245656769684,33.59269466841308,656.8204649753624,50.437073646178966,6.3120868204564395,90.08578773336227,8,7.123850897919892,0.9925983040002934,0.14709927940628365,5014.928205108462,False
130,352.6382743096507,239.91379692401338,298.9319508331639,53.318581541068895,13.14957361177495,5357.384096042878,8,95.40236006974754,0.9941214761968532,0.13161678095043416,526844.8838431581,False
131,549.4955049212375,146.10315910933846,357.3412640597199,99.69906659672283,11.599356951771622,426.88740814075624,6,5.368431465162315,0.9938345448113395,0.13629046461321137,36255.398063392786,False
132,194.83246719098503,368.2636449096736,332.3878612904295,108.07013616877315,12.228117236890082,540.3957490931069,8,32.235801246006424,0.9942816004177466,0.13171778184008295,45612.87217672721,False
133,533.9407000009827,230.32441691901374,271.80303755960244,63.078552314046554,13.975934220297031,799.8001320906188,8,58.88637950411706,0.9946104190004903,0.12898535608307246,72382.96990713885,False
134,351.40910662291844,426.37730105925164,165.82989897457963,87.72817102796625,18.26776361551833,11726.569206013011,12,50.846825208248205,0.995212436126729,0.12539249714631376,1163614.7826087144,False
135,346.03437442614313,361.508778465506,207.08749914098,75.49370348386398,16.33794266968223,494.6595034527856,6,31.209629090065192,0.9949624508764056,0.12578373758455694,42713.88658309799,False
136,278.0131187160662,128.04234138807547,433.1635664067701,47.7766848688281,9.927981923232704,393.6008290056889,6,35.45159436138008,0.992906868699471,0.14227777242836606,34102.26984289685,False
137,330.7060875230592,151.35968408983237,387.56999197524516,91.46387273382803,10.89401745948734,114892.45322074546,6,77.07195445570059,0.9931706776996285,0.14003222102124066,11479673.829842096,True
138,560.6451574368332,394.8975172061549,121.34400277709976,52.64308834773892,20.980654000214255,7628.943898130878,8,40.60232272243262,0.9954266714127828,0.1255606447281887,756383.0865595685,False
139,546.8834898796624,98.9355094759714,403.79547692191284,42.0482984167709,10.53779134022042,6036.260565953961,12,80.05669090695645,0.9931698311649029,0.14272040584349086,595793.9175621987,False
140,297.15781941048203,158.43744162535134,397.25298175060425,32.086905512511095,10.679677025261082,1781.615297997168,6,72.23032499875646,0.9932029372935631,0.13951767894365752,171811.68442289036,False
141,115.70896270701469,208.94793436052595,482.06939983442567,40.306380356234484,8.998829043008211,1479.5036212308346,12,97.74816802910456,0.9924478304033372,0.14772464080496575,139397.6932516661,False
142,373.2951928018058,0.044405993483098705,515.7612860088868,94.73942436297878,8.412045537071219,132.03401427175964,6,6.667441928581097,0.9934469813011173,0.13819103917972297,7112.455835744408,False
143,327.68601361695136,311.2669017483074,255.56269735409452,47.36798515238292,14.511071073213326,3250.320490033857,6,26.47684206417029,0.994630390170908,0.1275553883191106,320014.2540888974,False
144,162.37289407803146,219.917996369829,438.6775483321836,77.84169451593904,9.818112186064564,559.8033060312201,12,47.057627357837426,0.9925362012500981,0.14660339695951266,48044.458900129954,False
145,397.03019227632655,108.61265217113237,404.705865219625,46.74511335421397,10.518230369294113,128.31573726993193,6,97.19743462523711,0.9934472225850158,0.13778877561491792,4508.534809555932,False
146,416.9826819397708,269.1231787878979,245.34869404771283,58.88183273369789,14.86534532587454,419.29319142990175,6,55.807980041478125,0.9947474285806711,0.12648106732502445,34851.56123793765,False
147,317.18831302669093,186.51373690651462,362.8963351183711,41.84343030454343,11.465368692862636,3031.1821036874303,12,32.9635142195144,0.9935941735607885,0.1359280776302726,297604.594707897,False
148,310.0421226217861,279.3079230558696,291.1854872825061,91.37362842331129,13.377625820830243,37773.78997220815,4,28.378887162245746,0.9942600970079583,0.13056037446744936,3770322.490150495,False
149,334.49700484046775,156.92996930430058,380.90456464621724,68.74444871965756,11.044696795777224,30742.60306220858,4,47.591881134298085,0.9932820796938574,0.13898020594757343,3067491.254888371,False
150,547.168072463678,16.868946007805306,485.4281021856354,92.04341090559612,8.938522044624559,17907.742259896357,6,73.82148627940327,0.993388678064393,0.14039913075837998,1781434.0550281545,False
151,315.60711898580774,147.67578293069894,397.65951328015535,66.5792808706802,10.670792806356499,811.5105496187713,12,27.388726241507367,0.993201190683157,0.13959235537563539,74719.11496594992,False
152,564.4148309432051,370.38108988572617,144.74229618412818,38.4461679971919,19.449111179332416,211.5137931142449,12,87.02544948458217,0.9954665051181999,0.1237405318122524,12705.342878369167,False
153,436.3581868079946,40.5648279703722,463.8221185802374,34.32333726279475,9.33399123326259,12838.8619339254,12,66.07687717235524,0.992848451054308,0.14432731659148587,1277199.4831091193,False
154,290.5245895151141,275.6767923570307,306.9215682956187,39.645884714778184,12.920472165219135,573.9348440901169,12,69.38689098117699,0.9941904785918165,0.13103491813954488,50095.822015952974,False
155,290.5326504640642,403.16245281142307,230.76845769539165,83.32341691897425,15.397491388126152,3071.432300981216,4,16.18544316555165,0.9946941693461991,0.12909722483418248,300997.91252448893,False
156,503.4661238767968,74.64119485540877,425.3729271224999,103.92409242048971,10.085623423598786,152.02946367876694,8,64.18550422479163,0.9934169320863315,0.13944401391821815,5493.1853644326875,False
