,distance_from_base_station,battery_discharge_rate,power,memory,cpu_power,qos,qoe,data_rate,eligibility
55,333.37614642067086,66.47107174089146,12.202329895495806,12,34.18730487964168,0.9939979832082106,0.1326195862908156,5905.9325257149485,0
56,321.7895307206709,100.72942894698738,12.509582130420652,6,5.204263374464702,0.9941277925155148,0.1324942366021711,5884.949388787476,0
57,309.9517879391757,63.85702074119453,12.83513742076536,6,42.697552531125005,0.9939293053653442,0.1334530792168053,211034.69250964228,0
58,173.7833851894478,71.97719964902245,17.860855283746893,6,63.12227592781669,0.9951610841010712,0.1249186074020409,8801.951761800503,0
59,427.41379007488905,70.6579214597959,10.04404973616833,8,54.478390380984706,0.9926346772874748,0.1455940702484581,10026.186475678238,0
60,261.5605759202369,48.28591726998618,14.309574639755663,4,90.23572428784438,0.99466593954298,0.1281294333008883,22137.252427765,0
61,534.7547873909737,77.99743936495295,8.097926713093837,12,31.79253341651364,0.9924099137976056,0.1478871620658131,13928.885348391115,0
62,445.9543275351153,41.550945956432976,9.675212685335932,4,19.298320300072128,0.9924739317416766,0.1465244025610331,66628.75734126286,0
63,331.86770398050936,39.24788075944828,12.241720524986091,8,55.953211275783474,0.9940682931975959,0.1338730870165838,12102.11988350995,0
64,479.70809449994385,91.89694493335152,9.041479404173511,4,55.02303125472935,0.9933330202116218,0.1409372150659644,94790.8342552564,0
65,554.1218384994538,72.1283533987841,7.78891500912172,4,80.95681888011028,0.9923885069563728,0.1478712505371453,95073.62086150624,0
66,385.0437019522468,52.22219220490094,10.950819855583827,12,88.56032706995188,0.9931546844939964,0.1401945809676729,17197096.74596236,1
67,469.51288513036894,59.82202097493007,9.228070031204037,8,45.90263902821602,0.9924563997584386,0.146738190823656,26082.667665270812,0
68,508.2254152834368,76.04897343919914,8.539892750510571,4,60.815223058430206,0.9924130599383568,0.1473010796595018,1089295.3489073971,0
69,463.13008701798134,96.7116413035276,9.346960425970178,4,84.24132284610161,0.9924848241745784,0.1463109609635358,543191.4921643564,0
70,479.9246030388903,96.80075410298204,9.03756005188023,12,39.431452610856596,0.9924409860515784,0.1474364829688082,6063.578064285234,0
71,601.2795510477075,31.52138381506371,7.0794916557280585,8,56.0936157973034,0.9924736037671492,0.1483351354033233,50767.565969354364,0
72,453.98102808019263,44.14354989351594,9.520266258328473,6,27.305725197889586,0.9931372319688041,0.1402296482034167,1402.1351261519198,0
73,510.4723326850141,39.96244654046212,8.501576167865263,12,0.375852042585878,0.9933467102704512,0.1388314351092137,2342.5569120322657,0
74,155.42088225205043,81.17756322958142,18.83083294034173,6,99.63045786370719,0.9952759280186132,0.1247480095962164,5965.909502243969,0
75,515.576991093482,54.36820343077382,8.415149785887817,12,91.50246645346914,0.9925126887117928,0.1478371561769415,62584.97232573246,0
76,233.79091779204498,69.78737449463416,15.284467621314645,4,29.502304223941803,0.9948625317254876,0.1254247811743373,32488.277265722638,0
77,459.39447829749736,67.35348829925276,9.417304921162538,12,22.839376222838425,0.9937476747331808,0.1371598434890756,9394.114509401645,0
78,334.3478478989112,86.47308637956671,12.177049696398866,6,26.69368940392652,0.9938539253839399,0.1341189616737549,41826.71957307916,0
79,32.90175743868455,97.07675430083022,32.316638412827636,6,1.1736956008607025,0.99572690886766,0.1298602933870816,12357.882092020227,0
80,255.06096454169685,57.75994401480114,14.528140384974645,12,54.424783957936704,0.9946436240635994,0.1272640686697098,120019.0839209141,0
81,116.74821868397537,35.87919888019738,21.31601508014462,4,3.6080765237153196,0.9954443885097716,0.1256372509258859,2724240.5684071416,0
82,212.59317788995384,34.63175196730722,16.11003386049492,4,24.30731626094831,0.9950555506276176,0.1240984862359787,75240.74850674362,0
83,529.9009026082854,37.49258584593329,8.17712715328447,6,99.33532108757738,0.9924299661963304,0.1482124477369886,29647.733539313438,0
84,590.1671581743751,46.27993150857793,7.2415195773756516,6,73.06044650059741,0.9927346848804236,0.1460356891558401,7588.72332061999,0
85,518.7146278167652,60.40881727287176,8.362450432230414,12,66.79960415328755,0.9925318604340508,0.1480692631368847,646662.0453956429,0
86,365.62225103097137,46.90311348246085,11.400367975716287,6,21.543482960488447,0.9938257196323368,0.1351397367056152,8558.575022975903,0
87,85.85399447687834,72.96447986681176,23.985810216245397,8,12.380765043647079,0.995628198559445,0.1251154515339977,3172.704545409112,0
88,472.099349492648,59.43068449516734,9.180352298404213,8,73.71533581807711,0.993287157256182,0.1391761123960182,20068.966827721248,0
89,364.788799067106,46.181255397465584,11.420190443949066,4,91.51747130554944,0.9938117403954684,0.1356540935723589,90579.97522494817,0
90,488.22317813824236,36.89741236399803,8.888652469271944,6,13.27573909387546,0.9928411907089822,0.1431858697245143,69731.81030812472,0
91,153.88001330789297,107.16072796360444,18.917376034848683,4,98.62717614337605,0.9954311436435959,0.1226637511150075,18590.929897581842,0
92,106.89429433914499,80.5452839643354,22.08192984598585,4,76.2529067178195,0.9954522743779906,0.1261389388520422,2459079.336826252,0
93,456.24233303777044,73.28835005732599,9.477108750957496,4,87.6448729266951,0.9928865416956674,0.1446536635461716,37327.864423565734,0
94,114.05407757279764,73.66199428923272,21.518804009735145,6,33.762296660204676,0.9955569293866204,0.1241925547259399,21993.595878064847,0
95,431.2233677278257,46.313809066538106,9.966974599400498,12,68.10113621157268,0.992664633917418,0.1446082431520093,61850.674105913175,0
96,235.53007758836856,98.72767638255868,15.220092835827513,4,75.189458699958,0.9946331838397912,0.1295527996063654,1931980.9801087282,0
97,382.9175119089672,44.783559120694925,10.998915772198298,6,50.260852442033894,0.9935943279084124,0.1366497828440629,48176.33621872223,0
98,447.63432018729515,47.745263461355066,9.642552807663233,4,73.37969558820387,0.9930864271171872,0.1429558813323391,39345.86631782734,0
99,224.72735915160385,147.68863730970784,15.627901373179464,12,15.844329885329467,0.9948963854301826,0.1263707277209327,35665.151183996335,0
100,255.2182025013265,37.964477165364535,14.522787426454325,12,98.67486545059928,0.9946452474264764,0.1290163470095833,231695.10644318254,0
101,318.2739414412137,54.00868176945793,12.60499869112314,4,98.53359633878092,0.9937830179557846,0.1348346592953351,33432217.68390544,1
102,452.70142278891717,45.63080961686133,9.544783150011735,4,0.9550396012132368,0.9927513528348284,0.1437551385912545,4244.497215992679,0
103,173.7313987579772,49.26369100735573,17.863454012955895,6,56.36301480665965,0.9952538072494848,0.1241250621944543,26689.805093493487,0
104,513.2714982673933,121.56451349378756,8.454077363610292,6,38.561230971474565,0.9924166582146932,0.1477108742718,10773.102110437105,0
105,523.495513027126,37.77969440068538,8.282761066403804,8,68.87157849666295,0.9931552963710659,0.1406010535017835,24743.471724044786,0
106,538.7056236895853,46.1488734061063,8.03399015304262,6,51.822127291497935,0.9932144768824516,0.1419433006164014,20825.522923666405,0
107,294.30487024936883,42.27861764358439,13.285071358710134,6,20.687238608675,0.9941239066785502,0.1317197195356689,160988.90325881395,0
108,361.6176810247836,42.391805746282905,11.4960272022234,4,89.04515638238311,0.9933570025574858,0.1388582355898032,20579767.972712483,1
109,392.8730955485952,112.8537949865734,10.775974562934504,8,58.24706560711679,0.9937177786955501,0.13777091451893803,8835.865626400448,0
110,402.4700227086502,73.57588460013456,10.566349574184894,4,98.94529015994469,0.9931375669431244,0.1401505643498277,419921.2409483846,0
111,519.3910774558067,47.37970762818953,8.351130645214138,4,35.3666849973704,0.9924240541577976,0.1489238402612739,4078635.762075097,0
112,272.20280590636014,46.70954737289834,13.963168385490372,12,85.80991599051572,0.9945668894170512,0.1291996890197578,60367.734968796416,0
113,524.2332188180092,47.719373071138655,8.2705295947469,4,24.699780428889017,0.9928397613414912,0.1435171394321616,79152.09775889442,0
114,599.7706061265193,93.57581553724549,7.101316782468995,6,38.71260966459104,0.9924670503050916,0.1479194034313628,4748.041778596103,0
115,258.298246255003,124.4744820441259,14.418591188877896,8,66.72052685838091,0.9946105564430514,0.12781609081767697,48478.33791571131,0
116,437.8100915942714,40.456610093810674,9.835304980596133,6,31.507004510092763,0.9930144148150076,0.1434559567172007,483174.5640863129,0
117,241.6028861494302,67.64048851515771,14.9989779788699,4,76.71832620233073,0.9948019626713474,0.1263060422608676,836690.1433281158,0
118,468.0740762857135,91.267140751339,9.254728560299453,4,11.848192526534906,0.9928812501398396,0.144685486327174,321866.53256285866,0
119,416.3023610120441,111.91841343042476,10.272842859797787,8,57.51839670648405,0.9933147702608108,0.1397432341750582,47127.066570928495,0
120,426.2074002628982,56.807016399573094,10.068600616259783,8,66.83081491694797,0.9925518324977276,0.1458302018635489,31086.65677693893,0
121,372.5047236945706,55.43596250752904,11.238384651450742,6,91.08316644263896,0.9934803283862385,0.1375021330279326,112584.10374896931,0
122,319.70597150315706,70.30763610008161,12.566005375772686,4,2.105893592055508,0.9943289687484218,0.1320753715312302,106996.59599000092,0
123,407.2999714677258,39.31257129979993,10.462732745465754,4,45.38663862067214,0.9931625653717768,0.1428986434007611,1470106.8389165269,0
124,405.43456314847197,53.094403337470254,10.502604951095616,6,50.013608273092345,0.9927919624775912,0.14377278794502202,91881.8972340165,0
125,426.10055893625145,79.54980991756842,10.070778261011023,4,92.42244803305417,0.9925972719410048,0.1455786625818039,58097.316166614524,0
126,328.48233437825354,117.33833098186204,12.330779971204972,8,24.51076051131373,0.9942335630025,0.1329048411769193,270308.9396549512,0
127,460.52639396999285,49.36824593175446,9.395929822783897,8,35.04956183558473,0.9928695845865859,0.1440661698916918,16740438.937229075,1
128,230.4878026536809,49.31496801200329,15.408061386754053,8,88.71859407569126,0.9948603448659984,0.1258205740188357,16035.959797374091,0
129,656.8204649753624,50.43707364617897,6.31208682045644,8,7.123850897919892,0.9925983040002934,0.1470992794062836,5014.928205108462,0
130,298.93195083316385,53.318581541068895,13.14957361177495,8,95.40236006974754,0.9941214761968532,0.1316167809504341,526844.8838431581,0
131,357.34126405971983,99.69906659672284,11.599356951771624,6,5.368431465162315,0.9938345448113396,0.1362904646132113,36255.398063392786,0
132,332.3878612904295,108.07013616877316,12.228117236890082,8,32.235801246006424,0.9942816004177466,0.1317177818400829,45612.872176727215,0
133,271.80303755960244,63.07855231404656,13.975934220297034,8,58.88637950411706,0.9946104190004904,0.1289853560830724,72382.96990713885,0
134,165.8298989745796,87.72817102796625,18.26776361551833,12,50.84682520824821,0.9952124361267289,0.1253924971463137,1163614.7826087144,0
135,207.08749914098,75.49370348386398,16.33794266968223,6,31.209629090065192,0.9949624508764056,0.1257837375845569,42713.886583097985,0
136,433.1635664067701,47.776684868828106,9.927981923232704,6,35.451594361380074,0.9929068686994709,0.142277772428366,34102.26984289685,0
137,387.5699919752452,91.46387273382805,10.89401745948734,6,77.07195445570059,0.9931706776996284,0.1400322210212406,11479673.829842094,1
138,121.34400277709976,52.643088347738924,20.98065400021425,8,40.60232272243262,0.9954266714127828,0.1255606447281887,756383.0865595684,0
139,403.79547692191284,42.0482984167709,10.537791340220421,12,80.05669090695645,0.9931698311649028,0.1427204058434908,595793.9175621987,0
140,397.25298175060425,32.086905512511095,10.679677025261082,6,72.23032499875646,0.9932029372935632,0.1395176789436575,171811.68442289036,0
141,482.06939983442567,40.30638035623448,8.998829043008211,12,97.74816802910456,0.9924478304033372,0.1477246408049657,139397.6932516661,0
142,515.7612860088868,94.73942436297878,8.412045537071219,6,6.6674419285810975,0.9934469813011172,0.1381910391797229,7112.4558357444075,0
143,255.56269735409447,47.367985152382914,14.511071073213325,6,26.476842064170288,0.9946303901709079,0.1275553883191106,320014.2540888974,0
144,438.6775483321836,77.84169451593904,9.818112186064564,12,47.057627357837426,0.992536201250098,0.1466033969595126,48044.458900129954,0
145,404.705865219625,46.74511335421397,10.518230369294113,6,97.19743462523712,0.9934472225850158,0.1377887756149179,4508.534809555932,0
146,245.34869404771285,58.88183273369789,14.865345325874538,6,55.80798004147813,0.9947474285806712,0.1264810673250244,34851.561237937654,0
147,362.8963351183711,41.84343030454343,11.465368692862635,12,32.9635142195144,0.9935941735607884,0.1359280776302726,297604.594707897,0
148,291.18548728250613,91.37362842331129,13.377625820830245,4,28.378887162245746,0.9942600970079584,0.1305603744674493,3770322.490150495,0
149,380.90456464621735,68.74444871965757,11.044696795777226,4,47.5918811342981,0.9932820796938574,0.1389802059475734,3067491.254888371,0
150,485.4281021856354,92.04341090559612,8.938522044624559,6,73.82148627940327,0.9933886780643929,0.1403991307583799,1781434.0550281543,0
151,397.6595132801554,66.5792808706802,10.6707928063565,12,27.388726241507374,0.993201190683157,0.1395923553756353,74719.11496594992,0
152,144.74229618412818,38.4461679971919,19.449111179332412,12,87.02544948458218,0.9954665051181999,0.1237405318122524,12705.342878369167,0
153,463.8221185802374,34.32333726279475,9.33399123326259,12,66.07687717235524,0.992848451054308,0.1443273165914858,1277199.483109119,0
154,306.9215682956187,39.64588471477818,12.920472165219135,12,69.38689098117699,0.9941904785918164,0.1310349181395448,50095.82201595298,0
155,230.76845769539162,83.32341691897425,15.397491388126152,4,16.18544316555165,0.9946941693461993,0.1290972248341824,300997.91252448893,0
156,425.37292712249985,103.92409242048971,10.085623423598786,8,64.18550422479163,0.9934169320863316,0.1394440139182181,5493.185364432688,0
157,304.6552096685647,110.05029436056864,12.98484815768884,4,92.84179816399212,0.9942337606787364,0.1304355009226587,114885.25355060547,0
158,302.49210059342363,46.91842168919413,13.046739582981756,4,2.2275935243124767,0.9940015864090967,0.1328219525762514,1294920.385350267,0
159,469.14190589401113,73.00811614674849,9.234935781858292,6,59.829716681170495,0.9924963366204398,0.1462168055976722,266874.80382139666,0
160,276.4787688435485,59.91502581863541,13.827784600814025,6,56.69423234862003,0.9944607127581246,0.1285523382263877,18632.99046252308,0
161,431.3941144002349,78.8069289184346,9.963536025982474,12,11.93248553922256,0.9926180081487548,0.1461083921764075,193676.86133414923,0
162,373.9788308550061,67.2651120273415,11.204079947280004,8,64.97940124798913,0.9938040251242584,0.1359547209954093,38189.45493314694,0
163,381.56821334630285,80.98567608230513,11.029576568565373,4,62.493978638363494,0.9933340449067656,0.1389809420609667,6495.4874731504215,0
164,575.1734444795483,66.10275259583179,7.465043805904255,8,96.36515024643332,0.9921533740714822,0.1510168340123169,358453.5178199196,0
165,453.89800650433165,62.501611793058174,9.521854831739796,4,83.20688974454103,0.9925111327074492,0.1466039857857399,5133.263372721611,0
166,64.25655325170703,41.481804002447355,26.502671816653965,6,40.044336807062066,0.9956678979709253,0.1285922477361991,10440.264814608316,0
167,490.5059575374508,67.02103413745175,8.848134607563363,12,42.509078477310354,0.9934398988372856,0.1392408977528642,8652.30882834047,0
168,395.8864244736181,65.03607313081092,10.709608150469418,12,66.90078459877087,0.992977002890562,0.1419695216001793,51346.27044394352,0
169,432.663769160976,49.01221791102312,9.938009752159383,8,34.054415271551534,0.9927964331518481,0.14330909437504902,66680.96635266111,0
170,462.00690560740867,48.92531990844278,9.36805099881894,6,34.42353919340866,0.9929896309621048,0.1431611574767983,2094946.1368624668,0
171,460.75194779376113,72.98861556701031,9.3916767418831,12,8.439425891302152,0.9931027309796988,0.1414783049714486,171547.29613132693,0
172,339.2088755671957,58.92946045530122,12.051676193475044,4,93.20822112587321,0.9938634874315712,0.1342933444138364,154975.59456032465,0
173,426.85317479221413,87.7442199429278,10.055450020561915,12,6.934204502422137,0.9931488268875506,0.1420720787023983,3641.8379268482518,0
174,412.154599532812,45.893501425629026,10.359817322427316,6,63.73626155683325,0.9927875459815392,0.1435118490982843,9821971.01771582,1
175,352.86561312291207,58.02883803469044,11.708833573255045,6,24.7157314019517,0.9935943648283436,0.1365737681636001,402078.0483154368,0
176,146.95954483572675,55.77578347735743,19.317064374729625,4,21.130731534710783,0.9954139454574644,0.1233373302918491,2039.2849968881533,0
177,262.1130575146381,89.8912761108167,14.291247209730267,12,32.43989880902491,0.9945767469058848,0.1294126159481576,210500.7885701877,0
178,49.665178302112324,58.24330097108779,28.739980359444033,8,32.866812223149985,0.9957070915209634,0.1281746459896225,1126.1171296197506,0
179,195.67492557287625,68.13540583847998,16.830316792654937,6,25.969823759082715,0.9951920025044164,0.1232421195656379,43677.200202250366,0
180,514.4492924370064,41.32395439679155,8.434168853935585,12,55.26006719432731,0.9924326266469882,0.1488919499559512,429131.7115707893,0
181,434.7566513170098,34.113477757385354,9.896095639282091,12,41.12409926907601,0.9926624282906179,0.1457711370607295,2154522.845637246,0
182,475.7519240748723,39.606080538613135,9.113409271281707,4,54.82119049930778,0.992550242736287,0.1469331919321809,25440.397457947485,0
183,320.45524926014537,125.83749441030888,12.545672538773726,12,75.41484264446575,0.9938066080068348,0.1345540207153385,53746042.57712683,1
184,402.07892406331223,54.86496374373599,10.574794156586535,6,29.108180637674494,0.9930537904171964,0.1420004874328551,7478.950174380935,0
185,560.9395831247598,79.30508777613875,7.682698590549105,6,20.46982578365776,0.992515760997532,0.1467423019607943,35165.35593421045,0
186,242.93831383587803,144.39798039863786,14.95110008170107,6,22.732483335652088,0.9947555697876374,0.1263669067290563,79429.79716082037,0
187,159.60202522982118,51.5407703950924,18.60025238031077,6,11.007924610592479,0.9952579967734888,0.1252592055073034,289423.62332685664,0
188,482.9231741094553,55.72356946045282,8.983459409574886,4,46.99574750107135,0.9926883638666256,0.1444723999121362,7181.76804092384,0
189,413.9989520986555,64.14102721784167,10.321035501729167,8,45.33964533601822,0.9927373097555834,0.1443822388183968,93655.29484266351,0
190,351.47564470173705,51.98324441722156,11.743115614368644,12,42.958702983612824,0.994110993688381,0.1333066428336785,51610.668176087296,0
191,75.01659557622659,35.885260759516314,25.15787331891397,6,26.527530279395148,0.9956468887505944,0.1264445871668169,12844.841717713156,0
192,449.81881039814704,46.60888108758097,9.600268085010892,12,93.0237542712836,0.9924807906019201,0.1463844886355698,96684.02074066529,0
193,230.0721619229932,119.38490878581696,15.423738869703607,12,80.82866541542626,0.9948991920735991,0.1264412954007424,70393.28467433025,0
194,395.82785559202864,41.277961278841076,10.71089326772812,4,62.26808503418153,0.9935590924301064,0.137734131626988,5325.530971180578,0
195,584.9953751685592,37.87057107877205,7.317971685339838,6,92.29890984015016,0.9921959625173252,0.1507557593271333,125396.76812192355,0
196,112.56835227685049,97.05413862274868,21.632694156018502,6,34.60439798471763,0.9954056440778496,0.1263829260203611,1173387.6082822995,0
197,109.38812877517849,63.85937574639634,21.881616474123682,12,73.10543291879401,0.9954719356698012,0.1258776775933142,236451.8820236925,0
198,435.75215156606424,44.094962967172336,9.876229535599489,8,98.67104970859569,0.9934132527978948,0.1403104826129866,16870.303375835236,0
199,360.31340737051653,44.30129094882447,11.527411885682847,8,22.628179367798985,0.9937306164772206,0.1354459029110504,88587.41254984499,0
200,485.68137348382345,64.91770211134164,8.933991378104377,6,64.60217430634718,0.9931845088756588,0.1410606144267278,9719.587136465827,0
201,459.6543761672503,67.54376225320172,9.412392354734646,8,82.64651025487696,0.9932344636625158,0.1410341459971126,9681.021983172875,0
202,552.8387479310777,77.32684853480625,7.8090508444899145,12,47.435915521187475,0.9923872899850802,0.1488376966108668,12102.40037061896,0
203,244.10945918810296,49.49145619240478,14.909328167532706,8,75.4816908952581,0.9947609995823852,0.1262312001902392,57798.557265060575,0
204,449.92072007471154,45.18463002710735,9.598300457319793,12,40.51707601681882,0.9933300564685896,0.1387231766560858,5904.847320736782,0
205,248.68090685607612,47.920462176079035,14.748171490205786,6,50.24553197475125,0.9945610446710762,0.1296065320759719,240432.9304507793,0
206,606.0941954105709,124.33535996901222,7.010217843249105,4,85.50725081977367,0.9923177743092512,0.1491568213945509,28416.05679060811,0
207,587.1507556516019,41.70684612000136,7.286027855790845,8,15.410155380590286,0.9924896455844664,0.1472580691811313,11265.136497138466,0
208,488.76448121029335,62.61235070670542,8.87902757958025,6,59.44739842726379,0.9932788610151374,0.1397592781979378,6736.6109311584005,0
209,465.36131215229966,73.362810788293,9.305214831779761,8,4.707017514810962,0.9929226545732448,0.1437432864389388,1579093.0451368766,0
210,639.8535324095193,32.379421391179015,6.5394089011105585,4,26.401115395881725,0.992674311022745,0.14606059145244,2369.866335930952,0
211,499.66910883389863,76.1460423279934,8.687370323158955,6,42.99789490044118,0.9923970506298624,0.1474140000548446,56647.319220979094,0
212,407.98081299195417,146.7845056209176,10.448225557689678,6,15.850292434452687,0.9928313173898621,0.1431281850767038,19930720.54538865,1
213,131.37453348161938,73.4569506934433,20.29079660202316,6,65.58677912559784,0.9954255891722146,0.1245904984514963,41189.45528611829,0
214,586.8734379571906,74.67720587695575,7.2901312651520085,6,22.564129999038748,0.9923110635609158,0.1490097745072721,115626.71935313805,0
215,539.8728756670098,110.69001106632551,8.015190175442777,12,62.51212715468323,0.9924647944097612,0.1470205382204769,37480.865719996116,0
216,526.9896626074535,59.74675743108854,8.224978414604376,4,57.897064633624545,0.9927875546647268,0.1457923028377308,90425.8058750555,0
