,distance_from_base_station,battery_discharge_rate,power,memory,cpu_power,qos,qoe,data_rate
53,231.2424328320016,71.17778533184561,15.167008165007456,4,75.68909634664922,0.9978718606453996,0.0874318206349289,1558174.5728742369
54,199.6290493384135,59.13500402342023,16.460728865295106,8,2.4901423659732025,0.9470395288570826,0.4325511851648931,283.9300338666097
55,458.18196652034624,110.6144290921777,9.22759892333566,8,25.201651239797048,0.9956482394470932,0.1047560138736643,6111510.0839931425
56,398.5571168851553,74.91731617696523,10.43854738979709,6,14.565384463213515,0.9964280403737314,0.095255926725568,112903.25663336928
57,508.83937461785797,35.85654261410002,8.541627059802058,6,18.090746429353466,0.8744113889816377,0.6452674647298487,696.0349777475027
58,654.0537533289028,74.94931835454875,6.136089916565022,8,13.41289175415329,0.9953896786843814,0.1085447774413466,117890446.0038982
59,600.4801912579074,69.49682418856473,7.057733467815223,12,23.139016245822177,0.8330582584342133,0.7343157785060467,277.6507582212813
60,305.73211286980563,51.732435598892685,13.033734493204769,4,80.85330372143197,0.8570083249411231,0.6908231885663344,58.48129786143569
61,206.1650455378693,48.53189142400914,16.376719652926678,6,76.92051246273948,0.9956937720751914,0.1211282161940808,656514.9931147972
62,634.1137075531141,41.80069009534999,6.405015933669598,12,65.11480832676713,0.9970313400312044,0.0986304236442442,2260050104.245478
63,483.6899787711615,78.53197007339905,8.969678545859491,6,10.147056255436627,0.9935008915879384,0.1411717759048582,31347486.01453978
64,441.4592981768554,86.1366834319569,9.5505453907689,4,91.5108689803108,0.996600623808873,0.1028136267712542,22014.068737636597
65,463.91950710317406,46.8105783947066,9.29885448934268,6,24.364488378601155,0.9185830003685164,0.5223874783502694,24208381.455163594
66,240.01372038553527,96.04910919315464,14.843637383829371,4,3.405609614238281,0.9980085595096696,0.081466155653614,323092.3137964846
67,350.4200659533364,31.078175060245012,11.556579420659116,6,48.2189666387326,0.9969303713353808,0.1019008984182088,405006.9552298704
68,139.949256250427,47.69488201703263,19.741395191709334,8,95.38496594641028,0.9159889201467164,0.5425801388814361,244936.31430044762
69,414.860640177472,38.343525975992215,10.090314097599798,4,67.2147715613158,0.9967271203790966,0.1037832222380125,1231109.8838798648
70,166.8474316806572,61.79880196950202,18.001968244150092,4,81.75107809777035,0.998134448052268,0.0846308083996802,2100105.272059282
71,343.5388706841201,42.858008208978,11.728841087937633,12,82.11723822763501,0.9969402865741795,0.0990990567989845,610389.4263923706
72,361.4424769683758,62.54827243395436,11.232032725730331,6,48.91981903380346,0.9435874260637797,0.4431855285737432,503.45055668074485
73,119.36914962702812,39.67381079461647,20.91051676098034,12,23.483935354452747,0.9984656565743452,0.0663402668866401,40369.02399574273
74,395.2811455585007,51.01843858717043,10.510236771065733,12,55.544243933663,0.9967597012336455,0.0925841935215178,322408.9516615423
75,454.7489945102138,88.7304102783655,9.237381572465553,8,34.41425332535295,0.8996502946693029,0.5844391779178666,229.5158509906633
76,412.154599532812,45.89350142562903,10.359817322427316,6,63.73626155683325,0.9927875459815392,0.1435118490982843,9821971.01771582
77,370.58593741644836,35.864947867783336,11.070580057760663,8,55.415122533308065,0.997032119682384,0.0998338464132207,9667930.403569857
78,116.59754831313762,42.82559896800735,21.114570388271385,4,38.06896142374203,0.998394224023828,0.0680604201283271,7975827.58515507
79,658.9394478775173,46.93889495453827,6.175378806830933,8,26.48273448031252,0.9468240879477652,0.4059422732363094,3.4416794238750312
80,515.3011175753542,75.8985953761705,8.2071370741433,4,82.66042690919356,0.9962036383697256,0.0995164818650682,1579329.0414582125
81,274.059444943293,36.21896380999129,13.904124862547945,12,54.06848736662106,0.9945729088182698,0.1276940108532567,3635.2959015771253
82,427.75048646493406,75.26066339336725,9.824548518767028,4,38.475553356204756,0.9963619416294418,0.096137977137881,93077.5355941275
83,554.15709385952,45.028442237500755,7.575700819494213,8,12.339579967671332,0.9961602671142796,0.111701617596373,422726.41389101284
84,228.8957739132496,52.94651704044507,15.27665713300173,8,12.985503431426947,0.8873682485757216,0.6023162885542338,3468.2988338528585
85,322.93201941381926,56.46533812883219,12.478798170781893,12,15.423862835973425,0.9952173100420416,0.1191677047075748,26520.23976347832
86,556.7918623079108,47.36740970060065,7.534501175270988,6,76.84380285676045,0.9961241506078048,0.1126426796477232,15675339.266397756
87,147.26124447180842,64.18062033081729,19.086589435546447,4,17.93148018892453,0.998517378894436,0.0731183604871055,883682.5423890047
88,638.5599413531762,66.26417338020079,6.2887831108690175,12,83.87494678223894,0.8987425884528208,0.5815953672789981,1896.3464519161068
89,492.32325248899963,60.86046389667345,8.625079772878825,4,58.676799709402026,0.9401254620436588,0.4441881074524897,59.71362106962446
90,497.1014938322233,42.147800089431854,8.732063188509567,12,10.00301129305068,0.9328145988510842,0.483332878009221,50.92069873051573
91,394.85322214774897,41.34585379057322,10.519645033849,8,16.97260893721092,0.9970016290544058,0.0995026350447541,39871043.67001295
92,98.29812190647085,57.30759891955508,22.810115933948435,8,15.017114477219506,0.9962846842136468,0.1185605378876413,39062.47350658154
93,557.7392824740124,80.95646765680748,7.519734088636737,8,41.10275824124806,0.9962399898228478,0.1107459433825153,6834976.615697125
94,572.0806353597267,57.037604729584466,7.511875391403207,6,3.086214857747916,0.9934666456071024,0.138132990867656,51235.18625280581
95,567.2712995113751,55.67823421718341,7.372542532125246,8,85.63868670152655,0.9950155289790726,0.1123236818051185,218356911.7728288
96,474.4663889370209,30.50279866249919,8.924249710051765,12,25.881536613987326,0.9964763279073447,0.104900772564765,272268.81008818484
97,433.1635664067701,47.776684868828106,9.927981923232704,6,35.451594361380074,0.9929068686994708,0.142277772428366,34102.26984289685
98,477.6680832997448,107.6423671370153,8.865834287610735,8,68.03900889764166,0.9955481612862476,0.107270416990137,154445.9010280725
99,538.8591514279184,27.933888689687624,8.031515081415645,4,81.05623026080734,0.9936357055570544,0.1360500596082904,17646.59524498717
100,521.7023311238578,54.0526119669015,8.09990321546196,6,93.55527506623878,0.9953979970095967,0.1091816660269392,42017.11332137953
101,372.6099653353695,33.01327921012452,11.013076382044195,4,1.4869157222538345,0.9154094998978822,0.5232055018617443,9456.057477818207
102,446.1973045565124,102.41266108762386,9.457819912853221,4,24.62995770295793,0.995564922916204,0.10727119616944,26655350.67810769
103,430.2252920597339,53.28714842379637,9.820895144124878,4,50.938152648086955,0.908580324880254,0.5501708048893066,279.13582161390985
104,263.6975189300166,53.53661686599796,14.238899466026762,8,86.89049411456728,0.9956110597703174,0.1196884565748745,27150.2031917964
105,110.11376411421892,49.98112457986066,21.611526586060773,6,47.668031274806566,0.9986327394452156,0.0715594196402214,1108736.796285851
106,546.3929316112362,69.7894816555071,7.910918889162782,4,80.98788937666143,0.9921428776075972,0.1604586155889747,1485642.747431272
107,355.72386321167915,61.614121781777754,11.426098757799089,4,42.055667644290274,0.9968820324318942,0.1034440931355918,17638248.21298388
108,484.6693056889158,64.17698830783583,8.952110007892767,6,66.08282371040228,0.9940421808535536,0.1360404111242115,42841.91215875186
109,195.08333692860847,36.105710284349975,16.64395524812299,4,57.653974570345106,0.9979759158758056,0.087731902180014,1961080510.3575552
110,285.90319497363333,101.69282743230634,13.272590491204815,8,72.25472649523195,0.9088893245790752,0.5652134113695712,363.35424026559326
111,488.76448121029335,62.61235070670542,8.87902757958025,6,59.447398427263785,0.9932788610151374,0.1397592781979378,6736.6109311584005
112,277.027708919907,59.4228334238525,13.810556132219926,4,97.01868185904087,0.9941794667968926,0.14612533761465804,154249.52633306565
113,445.878629857247,42.46918951360548,9.676631394913947,4,62.961584485675246,0.9367887912849407,0.4639463847728998,105.74484553800724
114,373.8652752140439,52.14528209547282,11.289831930756446,12,92.53937547053002,0.8879892251275239,0.5898573551418081,226.80002743408767
115,487.5020798768216,42.717759036193215,8.688829302965852,8,74.98953972586473,0.9960915633619744,0.1102354760387016,30652.377925846984
116,340.86623510523856,84.0973141520254,11.91807822539629,6,89.07732081578648,0.9280132870377986,0.5029940634930251,1745.2722849684635
117,434.9152994898822,37.44854235002814,9.89292662702439,8,66.74498758365692,0.9941405960455834,0.1351644851182959,23142.257120229853
118,397.40701632531346,96.06000842780584,10.530890042310228,4,28.75158253472414,0.9456693783568428,0.4329911362671561,2859.487802633467
119,300.41013589718847,97.8698310460661,13.073415540508574,6,99.13685986376758,0.9227731698014204,0.5218235158594282,874.4232652476328
120,337.20652754413317,64.93696953381057,11.890439301617274,4,97.36648850220124,0.9972076064879218,0.0945948846298425,24300378.37051465
121,575.3889579580915,68.07113765328427,7.249128295664075,4,5.0573173243548375,0.9953929564484646,0.1093733366862027,2555622.3967697592
122,464.2083405477998,63.42805357048064,9.218030174932336,4,14.5793230758554,0.9072466644569,0.5578439809831616,2682803.423772234
123,507.97069980752303,115.46913176802937,8.544033836936059,6,89.8958417838443,0.9388438945436364,0.4418538109600797,2650.0929916633595
124,547.9500572786809,33.94792062697116,7.886200805408503,12,76.1708795332777,0.9921913881129328,0.1598821401973438,705864.3225119315
125,473.447275627434,96.90585140657072,8.942926324763004,4,21.70387963824159,0.996333669994442,0.1096162477415536,1585585.6723313187
126,547.3277923024798,52.668457896481456,7.683408733569037,12,48.35080431882442,0.9961900989522676,0.1087661138631167,101897.0099778134
127,528.6330847629657,52.17412804654251,8.197720283759375,12,59.65279086378001,0.939004087452722,0.4416707853094684,12951.916690874788
128,386.524409789888,50.27755481204906,10.704820247460443,12,34.529502656294625,0.9968008349719492,0.1028895019955808,5389123.677924495
129,531.2461602965338,54.380623463484966,8.178165186794542,6,45.91759912724977,0.8882735600168764,0.6107900466004992,744.2830342398929
130,566.7283361938017,42.44059420549852,7.380860206427523,4,13.107044407947756,0.9956886182382704,0.1157015109155208,969621.3575961995
131,136.17616297567093,62.82062681196451,19.766336902468776,6,4.825326265154971,0.9982534397116182,0.0701909103216499,89790847.27217367
132,114.09458231324757,55.15743327330631,21.303058305298947,4,97.29972547423884,0.9985749317008448,0.0721839408693931,361825.7688631913
133,589.034192195708,41.217264599129436,7.0409985359779546,4,7.341854796118675,0.927296114902098,0.4995874375410382,1382.7708176392048
134,282.4808276174464,56.584448085204066,13.641240799504795,6,66.72227862819497,0.9939368034232792,0.1488991719575093,8004749.9510629475
135,479.907092121308,75.15652715872889,8.82521540052225,4,88.78519588681128,0.9962036163522516,0.1109609275270993,17734738.694780968
136,483.7639447215116,52.362328150190706,8.851618400519794,4,99.7206092443623,0.9279320891195628,0.4902038881923978,42.26194736820703
137,484.97068185809167,39.72694199224688,8.734049065097064,12,68.95368126750576,0.9954395534472816,0.1072666420034524,969309.5495624434
138,220.64397873949196,36.91740956678833,15.574517155733984,12,87.82045697860788,0.997598339564062,0.0809651091606039,3871957.2224494563
139,487.14210207398406,43.96864051809799,8.69524544470799,6,55.24448823217516,0.9962667724918772,0.1105193787887367,3684717.8636830426
140,301.391696066232,59.624313032124434,13.07839468918689,4,58.54273336076374,0.9944774961876296,0.1305305822913313,18050.759031945614
141,365.5288970280838,37.65709373927843,11.485700202331126,6,29.733170698670826,0.9535960732870042,0.4010121655589421,431.9042051375499
142,289.7536575175668,74.03202722445225,13.420441804614734,4,7.674643514199652,0.9944764235911492,0.1407224199615609,1971772.9160462404
143,374.12121654607915,100.33820282034388,10.988112003383787,6,70.53245430192797,0.9971708790963068,0.0969919204820624,1768386.8657938254
144,542.1786982437841,49.25716308616444,7.709967511820109,12,87.88423678166555,0.9438648159993606,0.4458837339589129,7.6127873797025565
145,196.1379821807553,41.841936125902976,16.59712469973206,6,59.96448390805249,0.9979232957571422,0.0746954713661982,552763.0592334268
146,186.32149440344497,37.78324585123497,17.043099584634586,6,77.45990394124107,0.998364246435771,0.0753549777073889,1679793.6459486985
147,424.3078627941758,37.94808655194616,9.89473716725686,4,90.90735960439106,0.9969070849138418,0.1008737651707283,33348.41379943603
148,654.4025594843814,52.4572229124466,6.1314589757935885,4,3.3371790674854296,0.9959726783172504,0.1027414785051779,1383490.7628445423
149,226.26813672239743,44.12939258494899,15.591613258322141,4,66.54620821028576,0.8999332589387011,0.591648477149445,250.8634236759776
150,47.46935675570555,37.44101458426278,28.869333898892865,6,93.53491370580515,0.947349099609596,0.4442715834068881,26.65918548763059
151,114.1507169343868,45.47878505416937,21.31563076808093,6,0.9622099577391796,0.946914801356046,0.4380093088265404,165574.9440677131
152,615.4584329092961,40.867098842356384,6.874835008208897,8,92.92260266249932,0.7996547632467501,0.7816952695878755,917.9007478776648
153,148.49073984350463,126.04875210740543,19.25009384707855,6,54.80263168033506,0.8332963831413069,0.7386546324950095,216.49482987405963
154,205.35698459596267,85.74364537658364,16.410830765669047,4,99.5299030472208,0.9957807299048916,0.1163496473960683,55643.18608350153
155,571.3369098181798,71.93706710025107,7.327358007420223,6,16.806962747223288,0.7999677087378176,0.7938716966411633,19.692893234822183
156,104.00908710279872,34.75694569904326,22.10693307016528,8,3.919916722835137,0.9986017379245616,0.0717934886138038,913467.2333413272
157,228.9979479627525,52.386037505842744,15.25172694778267,4,95.60346320332027,0.9974744082045652,0.0826674220896234,192709.2373625486
158,426.6863047426338,28.89814661848246,10.058846266166876,8,3.5269774662291766,0.9932180900949198,0.1406810706860201,350997.4913069337
159,287.81522011523936,50.20691202013338,13.478745211246867,8,96.94336270489354,0.9949872046839596,0.1268600065447112,3061244.7015323746
160,477.21466460115465,77.82626066433271,8.874083143463334,4,45.942757320095645,0.9963451058028162,0.1092593324171728,2008910.231277464
161,321.5757082939008,96.38531865969652,12.527576565934075,12,39.074650985868544,0.8884693889392972,0.6075845971030721,110.82486325250572
162,502.92554992889984,71.28589325734652,8.418284771716468,6,98.48834511522087,0.9962360633306904,0.0977271890750627,16557.20896356714
163,420.93453219415306,29.819869750998865,9.9851215127272,6,26.086580488597804,0.9156496922556716,0.536313868369995,2320.891744023354
164,549.5602947304532,49.99183569301157,7.648051805708658,12,47.49052525412907,0.9954267841045678,0.1081211942713577,1307488.9873189582
165,529.9794006137043,50.8052766248077,7.963178968169199,6,59.298062570408476,0.9964546349755292,0.1074755751749349,565372.9415377707
166,239.4364171892697,145.15277044828375,15.077216232555752,12,67.78888843367696,0.9954951761515854,0.1177217663904391,10417578.081124086
167,176.92608522285184,56.25575598554367,17.492521398272537,8,51.67901408630488,0.9980262859746858,0.0743893774121652,2364795.204224641
168,393.7687673949801,42.163543012704814,10.593486485079008,6,71.78499102663301,0.9320034532439988,0.4771567792424768,54.661645329019954
169,295.0537418331578,128.33309330265678,13.262997805198806,8,36.37851057093543,0.9950751868265596,0.1267398899902827,31962.285878705698
170,514.5754426109658,76.65084152971379,8.219377635664197,6,83.6567655846282,0.9958099498768652,0.1029542871643415,2176024.115697389
171,652.9893842160999,46.28253237608174,6.218992200860255,12,38.74641102183417,0.9158162284933706,0.5310232228418097,28.99769832264285
172,326.99836546317835,60.28880958877196,12.157447125226893,6,4.529188709437837,0.9967527476986356,0.0912835725631905,165761.6912569701
173,541.970248552214,36.72915616534244,7.768849829091773,6,88.1498911420187,0.9956339364402582,0.1058993064812675,13334761.025616778
174,435.8264131414,124.4250834684375,9.606545581796594,12,7.823690781556812,0.9086482948192428,0.55822697845659,354.7650115233366
175,550.6805306210122,49.08791520799832,7.630364316838634,12,60.735043402562845,0.99611929829223,0.1121866534697381,114790.17333685904
176,420.4934297879681,101.45452550299505,10.041930332531546,8,7.3531690552920175,0.8979829404312026,0.5760781563446873,463220.5254290709
177,494.2050478922497,66.97783287958752,8.637457109913807,8,48.61062264951773,0.9128643438893496,0.5084531743742672,11164.251964924082
178,434.2934221616851,62.48069234221529,9.776958483956653,6,0.931362842770389,0.932067637650934,0.4625119677711394,1671.3474929903512
179,173.07791329637558,60.9040005226631,17.678975633725024,4,26.757315378315194,0.9409035384550756,0.4624081440575606,4230.857913629337
180,439.8312655496016,110.05739692772428,9.795298376967363,12,97.68743644425068,0.9937276248691054,0.1402808651380643,503346.26925784297
181,234.29128197828086,38.829707407186454,15.149165765090467,8,26.252291178490648,0.9275560797477868,0.4939490211416488,190702.6984006677
182,346.2835953726316,44.04624455627846,11.659720400469634,6,76.00171021222383,0.996516246415704,0.0957074545297596,7466879.04708417
183,512.482029781874,43.92737342290349,8.358716131722643,8,8.912477136549324,0.927783668533982,0.4983683752319448,12161.601601943708
184,378.0619327165389,64.32727591416786,11.109761334894,6,31.252190145287102,0.994541127296238,0.1277060859585422,12133.244943997837
185,436.04754092623284,54.32115284802529,9.65768192826783,12,40.80869098503903,0.9955726638125842,0.1058813237797451,8766420.407452598
186,320.45524926014537,125.83749441030888,12.545672538773726,12,75.41484264446575,0.9938066080068348,0.1345540207153385,53746042.57712683
187,511.05116206721374,41.20601191790792,8.223528918802058,6,20.438918112597413,0.9086830635063826,0.5589717585812151,105.1801670181509
188,265.3598627793221,52.431096671137716,14.207376590274365,4,13.972453165246954,0.8569742150049737,0.689357664682772,10307.009162968008
189,311.10714926470723,39.23704437659965,12.802820511882427,12,3.230971458000287,0.9951622619586882,0.1200496924215898,382915.45323220274
190,403.7534498310309,87.79326358278351,10.538695415902877,6,9.24134720299582,0.9934104742654902,0.1484537831627746,111544.31343616462
191,458.7965511657318,60.91731234175108,9.211405752124907,6,45.26976718592825,0.945631819453754,0.4267479158450306,1934.632632496184
192,624.6916397916706,43.194680965747615,6.63897508330035,8,81.22801928876798,0.9076128590119285,0.5539508305758312,3450.731729666681
193,538.2738884697693,73.95329829252876,7.828292504955964,4,22.635839584587877,0.9962750303408132,0.1082388081513797,135814.07510483073
194,515.2665349940122,95.32403912194185,8.229447988451389,4,28.415400848602534,0.9394286985022184,0.4458978841932813,3256.3282418110607
195,229.68179525692082,43.55648962753639,15.329757478923796,12,29.412017721295662,0.9473894565676464,0.4050921755304117,21810.14392976249
196,300.4484281132686,89.07357593445444,12.892960036931054,8,70.15001177372416,0.9970530918390428,0.0889638719749246,28914768.683057226
197,180.67451466516204,113.98021654684099,17.310420825717994,8,17.527831787047976,0.9981016289697248,0.0731395521568935,939041.5477203769
198,258.824186586424,113.22288183161389,14.1882616048461,6,83.95966780493927,0.9977987999653474,0.0891903860552507,57113.551236474275
199,378.18368299665167,75.33655023685573,10.842914924495423,8,99.724104612035,0.9282698907646914,0.4998875269412457,417.50782070427664
200,341.7965839025007,61.11578390663226,11.773004404468107,6,10.763429985056806,0.9974832092314228,0.0923749537792505,2122475.4064627504
201,253.69422952524377,62.98947482566764,14.430902839908507,4,29.56854582380573,0.9330890118175144,0.4881700197764936,56.97758261193351
202,284.9102233151312,119.18295350235243,13.354198098629606,8,29.54464410703148,0.9970250342740782,0.0883606416491002,1031401.9783141093
203,328.5018912975844,80.27073097623764,12.330207067471928,4,97.18677924847341,0.9464496133526858,0.4224353823053404,10.064348845780524
204,388.6241158623118,69.79968966045993,10.882646323209293,4,69.32692598287925,0.8987309601662541,0.5850561209722979,8690016.395381661
205,516.6976975292894,88.4993385483547,8.313653992650384,4,40.7117037924892,0.8984828634794282,0.5760512429562815,10538.769152342027
206,404.41588262110207,29.80527519200421,10.524456272780936,8,82.63770091352394,0.9933659848384772,0.1410059003338983,168347.72391415288
207,341.4195259335092,111.58112489178707,11.88314365983993,8,6.3285524695180575,0.9282212757593408,0.5024583063393576,4.919045585245732
208,66.97310500311795,117.83726896274594,25.93035007842055,4,18.89750004707015,0.9987555776048248,0.0697833042722897,212057.62284853266
209,354.1899940353673,103.88684939614514,11.463632999400373,8,38.35261308099079,0.996890631681247,0.1000147353474647,145442.27867535135
210,455.0949735460797,72.30671797372332,9.286317984835202,6,33.568150503992946,0.9957975809576504,0.10296188176586,491744.7225396452
211,598.8946124709428,57.071848185020606,6.901350635566455,12,74.60789284856935,0.9957706510613664,0.1047066095155448,47021.040563723065
212,221.71037781134478,118.55640462383612,15.688114374149256,8,39.4576227277288,0.9224902753201673,0.5218689989321913,135064.02370856082
213,409.5366751266069,34.04125246054715,10.202502759304092,6,93.23489732978878,0.9961625258444854,0.1005675876776377,702488.0624986665
214,221.43964156600086,109.69938118753728,15.543251365077975,4,76.8488202891381,0.9977376321136848,0.0774559512129623,108090.959889025
215,246.0030345265636,73.63913924167197,14.842211052748606,6,6.55111693316075,0.9945454822752616,0.1412214974798079,83290.47998092737
216,551.4947250422101,81.02130406796829,7.795592199908388,12,22.91788590062625,0.9217098155783554,0.50350188470857,1327.1593534081387
217,455.3866113197609,48.55763842918276,9.301807462802312,6,24.48118880445497,0.936659536545716,0.4734333957945282,442.52767301680376
218,168.32935577245658,111.84397596846772,17.985005169727327,8,58.254471803863936,0.9161721914881008,0.5400752462110198,70223.84582588536
219,494.713206870593,132.8006709647353,8.773950249711357,6,27.933883185993146,0.993581558182892,0.1409993118996743,39037.870418006576
220,482.31798259990893,33.43511961978032,8.903088815257522,6,94.73786784677156,0.7994163952006148,0.7703178856161471,2312.229917546037
221,225.1854811458012,44.57895347201664,15.466306901077898,8,37.564778625896004,0.9328550945748366,0.4825877051554388,1126.85121857595
222,336.638854589826,45.433100071960716,11.955026999527018,4,44.51786522997625,0.9084934524341464,0.5564410692357981,1213.4722731662987
223,391.0781908957096,67.56454790251809,10.60308681123598,6,59.656037593831776,0.9961453502306786,0.0995505388976882,78369.47895714447
224,175.37391318804055,63.85710102118803,17.569058907723598,6,89.89509252132359,0.9981102797758415,0.0716891464581263,169448.16591617206
